SUPER_OPEID,mr_kq5_pq1,mr_ktop1_pq1,par_median,par_q1,par_q2,par_q3,par_q4,par_q5,par_top5pc,par_top1pc,k_median,k_top5pc,k_top1pc
1616,0.012776014,4.2857608e-4,77100,0.074792609,0.1560737,0.23701686,0.2801418,0.25197503,0.048368029,0.0062516113,31900,0.045165777,0.0074787778
13029,0.03635373,1.3197199e-4,28900,0.46651521,0.27064565,0.16616195,0.06438756,0.03228962,0.0055540646,0.0012511555,23200,0.010586695,0.0010313926
20554,0.013371448,3.344463e-5,63000,0.17159607,0.19246514,0.23104414,0.24320024,0.16169442,0.023594545,0.0029323515,27600,0.034887075,0.0042176298
2128,0.016028848,0.0020131257,168400,0.028515624,0.05650644,0.083928712,0.13771647,0.69333279,0.41274211,0.13808219,71800,0.32092065,0.10903931
2130,0.020175174,0.0015425697,126800,0.040002327,0.075798891,0.11920387,0.19311379,0.57188106,0.27476227,0.0757434,62000,0.23454922,0.058735993
2038,0.010947428,8.7762868e-4,177600,0.026358966,0.051449575,0.093983881,0.1360158,0.69219184,0.43701988,0.1536718,61000,0.25249949,0.085235901
3018,0.0073367259,3.6028677e-4,92800,0.036034856,0.087783284,0.194405,0.33779129,0.34398556,0.077796891,0.010810151,42600,0.062551044,0.0095228525
4853,0.0025392624,5.8669102e-5,54100,0.2005382,0.24887443,0.28256977,0.21456657,0.05345092,0.013572383,0.0012586595,22100,0.0064766286,0.0010318512
9721,0.0064592855,1.3501704e-4,69400,0.11279654,0.20686391,0.20591797,0.32226443,0.15215717,0.015610851,0.0028457055,23400,0.0087194592,0.0013844182
1641,0.011705709,1.7707036e-5,112900,0.029080324,0.0636639,0.13334715,0.25870097,0.51520765,0.16100568,0.026176514,54900,0.13911062,0.022728166
2133,0.020382755,0.0037860365,142700,0.040012892,0.069371127,0.11065703,0.16196483,0.61799419,0.31855661,0.086154282,63100,0.24771248,0.076518171
7287,0.039057486,5.1443808e-4,74000,0.13677046,0.1523385,0.20497894,0.27825502,0.22765717,0.020741364,8.2002924e-4,35700,0.080220334,0.0056628897
1556,0.020909321,1.5473655e-5,87000,0.067651331,0.13918421,0.16989876,0.27214119,0.3511245,0.10690178,0.0322752,34600,0.027097177,0.0029548435
2912,0.0065035652,2.8404951e-5,93900,0.07730525,0.10750085,0.17759588,0.23993695,0.397661,0.16822748,0.029310727,29300,0.029423766,0.0062218718
1557,0.0079967873,0,63400,0.11572461,0.21090163,0.27718282,0.24043988,0.15575108,0.014871241,0.0029817659,30400,0.024448147,8.5066073e-4
1846,0.0098542068,0,74400,0.094580285,0.15001136,0.23091045,0.31287369,0.21162431,0.038899798,0.008014624,39500,0.048851348,0.0087458938
20757,0.029401544,7.9716003e-5,64800,0.15408872,0.19347343,0.20718318,0.20928901,0.23596579,0.032165807,0.0057307919,34200,0.050019816,0.0023970914
21154,0.0077923844,1.0772208e-4,70000,0.11838694,0.15528964,0.22753063,0.33960021,0.15919253,0.019356506,0.0024303389,20200,0.0047417548,0.0023517259
3704,0.0097876126,0.0010947117,91300,0.059629936,0.11056304,0.18950529,0.3201901,0.32011157,0.066903479,0.018466376,42100,0.076356411,0.0081696557
2183,0.013210518,2.9304434e-4,93300,0.047576465,0.097836517,0.18089011,0.31913334,0.35456359,0.037825383,0.0029303124,45400,0.044840187,0.00461565
3670,0.0065053944,4.5399313e-4,119600,0.022001563,0.051299132,0.12214875,0.24779634,0.55675429,0.20228039,0.047407553,32600,0.1427273,0.034488034
1606,0.012499791,0.0048080557,93200,0.051140193,0.06659691,0.17769057,0.33683997,0.36773229,0.085811712,0.010180928,22600,0.069485791,0.013552658
1625,0.0075338706,2.911778e-4,92600,0.041382078,0.092546269,0.19896984,0.31195301,0.35514864,0.09328375,0.014391664,22600,0.071165204,0.012951474
2176,0.017887173,0,69500,0.1180862,0.16992736,0.25691438,0.29861557,0.15645647,0.015234883,0.0015117927,31100,0.025097437,0.001335787
8404,0.014464539,1.5900344e-4,93200,0.086514518,0.12054713,0.16696948,0.2482968,0.37767187,0.078913532,0.010508318000000001,33800,0.054667436,0.0070328116
22188,0.013969421,0,30000,0.36924669,0.31703559,0.1850089,0.095973067,0.032735743,0.0050580879,6.043177e-4,16200,0.002409725,0.0010411475
1123,0.010514108,0,95300,0.06575641,0.12351529,0.19318748,0.18805373,0.42948711,0.17710856,0.050574735,30500,0.058183476,0.0060951323
2862,0.01145984,4.7494941e-5,65700,0.12483184,0.1931456,0.25658801,0.2532838,0.17215082,0.019373661,0.002259302,28800,0.018947728,0.0013076572
1500,0.027686182,3.1518831e-4,54900,0.19551703,0.22973713,0.20392686,0.18635547,0.18446353,0.034329955,0.0059644058,30200,0.029169077,0.0029035446
7351,0.013636205,6.690999e-5,67800,0.11487776,0.17341658,0.24672174,0.26495984,0.20002413,0.031413998,0.0071578333,31000,0.024070915,0.002894074
3401,0.015486852,0.0020264117,197000,0.029180808,0.042766131,0.070927814,0.12094032,0.73618495,0.4801276,0.18865089,66900,0.31550881,0.13741633
21707,0.010488461,6.6022934e-5,47200,0.24832292,0.22842675,0.24992278,0.17293036,0.10039714,0.01464999,7.5735274e-4,17700,0.0048511382,6.6022934e-5
3536,0.0047017862,3.542376e-5,78800,0.06427718,0.1352938,0.25726214,0.25584352,0.28732345,0.092920519,0.023037894,28100,0.044112291,0.014855365
3402,0.016033988,0.0019546608,116900,0.029851424,0.064203233,0.13427809,0.22925709,0.54241019,0.16455729,0.031231223,73300,0.29822427,0.06021056
3237,0.018263785,0.0012667102,125400,0.051568918,0.088967226,0.12213887,0.17481363,0.56251127,0.27508262,0.070389114,47400,0.13419098,0.029328112
3238,0.014601452,0.001628744,149800,0.026475985,0.057272293,0.10861945,0.1671465,0.64048576,0.36212891,0.11221072,71800,0.31738994,0.095492952
3239,0.012156286,0,87000,0.065730006,0.11953618,0.20696148,0.29752886,0.3102434,0.051537983,0.0067961798,33100,0.031482633,0.0025821454
1847,0.016441403,0.0010943913,69800,0.058302686,0.18671241,0.29473469,0.29223457,0.16801567,0.034556452,0.0071187373,45900,0.07071548,0.007673196
11210,0.021385506,4.8014789e-4,49500,0.19770063,0.27077413,0.21679874,0.19054422,0.12418228,0.01800834,0.0063448278,29300,0.021350376,0.0020434405
7730,0.016218465,3.1244035e-5,83200,0.078882173,0.14797412,0.19490939,0.29541731,0.28281689,0.033235874,0.005105712,33500,0.031723697,0.0041304464
3240,0.0090136994,4.6804947e-5,66300,0.12039075,0.15562718,0.29879287,0.2938391,0.13135009,0.014803949,0.0036270763,32400,0.02071264,0.0023468833
1906,0.0085384371,0,75200,0.10150753,0.15114155,0.23051855,0.32282242,0.1940099,0.021103693,0.0039973618,28800,0.020219967,0.0021072191
1788,0.010017018,8.845171e-4,121500,0.021009654,0.055650353,0.12210855,0.24108993,0.5601415,0.19378178,0.052811693,57300,0.22414532,0.027503541
8073,0.019575922,3.9115598e-4,64100,0.16059485,0.191634,0.2192651,0.23241371,0.19609243,0.037990063,0.0054701432,27300,0.043597892,0.0055449046
7273,0.12938586,0.0070650866,42800,0.27632242,0.24708676,0.18114506,0.15844415,0.13700163,0.023444783,0.0055920202,57600,0.17582487,0.036214296
2691,0.061434079,4.8899377e-4,33500,0.35075352,0.30528826,0.19741878,0.088356949,0.058182538,0.007223479,0.0010283593,31900,0.028531039,0.0014117205
2692,0.058818981,2.2338774e-5,29700,0.40972704,0.29984668,0.17144136,0.086420804,0.032563992,0.003080853,9.1748533e-4,28700,0.01860174,3.6726458e-4
2687,0.080658495,0.0016573239,52200,0.23247004,0.22285134,0.17759398,0.16867423,0.19841042,0.052340653,0.0078585008,44300,0.11072792,0.028840283
2689,0.075420022,0.0017931563,49800,0.21163614,0.24947171,0.20037729,0.16305597,0.17545889,0.030385409,0.005610154,44400,0.077334531,0.0095345769
2693,0.096914381,8.3760242e-4,41800,0.27158952,0.27249771,0.19947815,0.14038803,0.1160467,0.013242744,9.7911153e-4,45200,0.084221527,0.0036612018
10051,0.06055285,0,33800,0.36779636,0.29095787,0.19897839,0.10014469,0.042122658,0.0025300416,3.3236787e-4,31800,0.023746293,0.0011518694
7022,0.10235137,6.9610245e-4,32500,0.36707491,0.27843255,0.18080103,0.10446914,0.069222383,0.0018025993,0,40700,0.04184214,0.0034811769
10097,0.050478742,8.7619119e-6,35100,0.30484688,0.35112643,0.1971558,0.10433246,0.042538427,0.0013676974,0.0013676974,30900,0.02023017,0.0030931667
2690,0.071382657,0.0015883868,63300,0.20142742,0.19686171,0.15385202,0.19396383,0.25389493,0.061561428,0.012734835,48200,0.1048459,0.016566021
4759,0.068195067,8.9823181e-4,36500,0.30660444,0.31305575,0.21146952,0.10849758,0.0603728,0.0054603615,6.1246875e-4,36400,0.025475157,0.0048864949
8611,0.065006472,0,26700,0.45826006,0.30691656,0.15065864,0.065011472,0.019153386,0.0015458858,5.0559914e-4,27700,0.014690282,0
1124,0.017490042,2.6631006e-4,70200,0.14195026,0.18660159,0.19420433,0.20257413,0.27466977,0.07159704,0.011204088,26500,0.049432043,0.0047565312
3241,0.013427556,8.5794505e-5,98100,0.055950224,0.096501969,0.17948073,0.24927711,0.41879007,0.11734808,0.022789121,46700,0.059563663,0.0089528374
3351,0.007040408,1.1590961e-4,77100,0.069714844,0.14549102,0.23258588,0.30953327,0.24267513,0.04022425,0.0047531114,26500,0.038646013,0.0020371368
2598,0.025125738,0,84300,0.071806014,0.15266198,0.19942565,0.25528637,0.32082,0.073934309,0.013897126,45400,0.076441146,0.0059590191
4835,0.0091308765,1.0021492e-5,60300,0.1348293,0.22419637,0.24882819,0.23080027,0.16134588,0.034207027,0.0066332603,23900,0.01189333,0.001284843
1013,0.014503576,0,72600,0.12812673,0.16891205,0.21089435,0.2755135,0.21655345,0.020659443,0.0037400324,26100,0.016458176,4.7208552e-4
1125,0.023633266,0,82600,0.076455861,0.11190012,0.22609356,0.31907257,0.26647782,0.038560864,0.0036280495,36200,0.055160943,0.0086851241
1127,0.0085592549,8.8134249e-5,90100,0.077750891,0.11223492,0.19071911,0.209786,0.40950912,0.17065772,0.037290487,29700,0.063271552,0.010904078
22202,0.016258487,0,66000,0.12081306,0.1641795,0.19600943,0.23274744,0.28625065,0.072838202,0.020360259,27900,0.042485572,0.0016152626
1131,0.031777687,0.0072321603,124500,0.048102688,0.081358336,0.1054583,0.19690256,0.56817818,0.22134013,0.043595593,83000,0.38444558,0.14079767
1132,0.009437901,0.0025206055,108700,0.080275685,0.11305255,0.13451971,0.18637528,0.48577678,0.23995835,0.055772357,25300,0.11501116,0.032090642
1133,0.012286789,6.1987346e-5,110600,0.032132387,0.095524058,0.14437614,0.2459957,0.48197174,0.15135324,0.032230727,50900,0.11962502,0.019552415
1134,0.050363775,0.0035986267,113100,0.059269119,0.072541684,0.16307126,0.1991287,0.50598931,0.13837093,0.0074594053,85800,0.38575575,0.043211576
1143,0.022484858,0.0015971198,124800,0.041973852,0.067781866,0.11182152,0.20239483,0.57602787,0.19092689,0.03120397,65500,0.24505424,0.050275507999999997
1144,0.06833405,3.0474114e-4,80200,0.14929721,0.15408859,0.15869318,0.2094191,0.32850197,0.058930848,0.0072355648,55100,0.12343532,0.012749106
1150,0.033332288,3.7925255e-7,88700,0.10452874,0.1330055,0.16694039,0.23666093,0.35886443,0.071358517,0.0093292203,47900,0.092283025,0.0079417303
39803,0.015977334,5.3560143e-5,96300,0.050687544,0.10041627,0.18059498,0.220046,0.44825518,0.1121149,0.021967391,47300,0.0082145585,0.0074614319
7993,0.04607648,6.0421904e-4,67700,0.14064996,0.20160218,0.18462351,0.20544297,0.26768136,0.035884302,0.003696711,46100,0.059044227,0.0080757746
1146,0.01958406,5.3662201e-4,112200,0.060856566,0.088589862,0.13079704,0.2131497,0.50660682,0.14638433,0.021921394,48700,0.12849073,0.022131247
1141,0.056009766,7.2849588e-4,45600,0.2631824,0.24385837,0.22733229,0.14938217,0.11624473,0.016673509,7.3130883e-4,40300,0.036423549,0.004540042
1138,0.043488853,9.2883303e-4,86000,0.098883428,0.13321358,0.18099461,0.23088065,0.35602769,0.066232383,0.0052334913,51300,0.11186274,0.012926224
1147,0.041856874,5.94443e-4,72400,0.15951231,0.17229286,0.17508301,0.2083434,0.28476852,0.054281529,0.0085306447,44400,0.073902212,0.013146489
1137,0.047993153,8.4324076e-4,83300,0.12116247,0.14821915,0.16592383,0.21681046,0.34788409,0.066477746,0.0085602049,47800,0.08774551,0.011533237
1139,0.044307064,3.4968724e-4,85800,0.11606012,0.14865015,0.16266367,0.20915568,0.36347038,0.077225655,0.01184576,48800,0.086629413,0.011936493
1140,0.09918455,2.7692367e-4,36600,0.33116928,0.26438552,0.18986,0.11652577,0.09805952,0.011098951,0.0015598091,43000,0.049770724,0.0022683069
32603,0.033873096,0.0010347271,93200,0.10497926,0.13239628,0.15644029,0.20848399,0.39770016,0.1093564,0.013763507,41100,0.050999805,0.0084030051
1153,0.063248597,0.0014253665,61100,0.19794104,0.19629784,0.18537886,0.18028662,0.24009569,0.049181789,0.006706683,44100,0.075821787,0.01111173
1142,0.043982204,0.0011442828,69800,0.1409772,0.18307646,0.19846117,0.23630543,0.24117965,0.026474113,0.0038544468,43500,0.056979869,0.0073532644
30113,0.020967012,0,93600,0.090011165,0.13894205,0.15453355,0.22530757,0.39120561,0.091325521,0.022104999,44400,0.090009406,0.013889294
1157,0.038550034,4.5360248e-5,72300,0.13350467,0.17355491,0.19659412,0.25122407,0.24512222,0.037738215,0.0032910339,44800,0.05384995,0.003823275
3316,0.014919632,0,73800,0.090004377,0.13768844,0.27055866,0.30174029,0.20000823,0.01996801,0.0028126414,38500,0.030801559,0.0043255729
2241,0.0098208189,4.5706634e-4,111500,0.030876394,0.056796633,0.13232778,0.27631983,0.50367945,0.18098135,0.02846574,45900,0.096679449,0.016958272
4889,0.0055073495,3.281672e-4,46800,0.21967047,0.24170075,0.33323735,0.17559072,0.029800795,0.0076775337,0.0022399267,21700,0.012387177,9.0042735e-4
6865,0.015779516,3.0558169e-4,74000,0.12293932,0.16760525,0.20167278,0.27353388,0.23424874,0.027791584,0.0033105512,30500,0.028221017,0.0028405082
3150,0.029703129,0.0016775033,56400,0.17239676,0.20947668,0.26291209,0.2447042,0.1105102,0.0095977066,4.4042952e-4,32800,0.036435336,0.0055851974
2913,0.03085978,3.4668544e-4,69900,0.1158799,0.18077743,0.23103023,0.24951646,0.22279599,0.04132767,0.0080606323,42700,0.089138269,0.0095326882
1959,0.017751163,3.8142556e-5,68100,0.11893585,0.16507995,0.24760121,0.27323985,0.19514333,0.020167228,0.0065346528,35100,0.010984832,5.3290889e-4
2681,0.023605259,0.0020461923,94200,0.071293145,0.10507509,0.16680041,0.28605044,0.370781,0.076502308,0.01331933,50900,0.11433126,0.032142241
2168,0.020884961,1.8547469e-5,67700,0.12728192,0.17531303,0.23559141,0.24986227,0.21195138,0.0415405,0.0074124015,27300,0.026943039,0.001072688
5320,0.012022532,6.0280674e-4,70800,0.14731146,0.16736747,0.2066783,0.23247904,0.24616371,0.054992661,0.012168288,24200,0.016434148,0.0049739657
5488,0.0345123,3.4542463e-4,44300,0.28281465,0.23137125,0.20995346,0.18678513,0.08907555,0.0071065705,0.0016686373,24600,0.054283805,0.0066102962
7635,0.025499053,7.6195087e-5,46200,0.24232808,0.2557846,0.21313944,0.17853197,0.11021597,0.010337913,5.2339898e-4,28900,0.026803505,0.001408644
3023,0.0091380253,7.1573985e-4,84100,0.059900701,0.12165917,0.23186505,0.31657332,0.2700018,0.0597906,0.0060379971,44000,0.069565453,0.011216415
112,0,0,73100,0.13678579,0.15935075,0.21548185,0.25929794,0.22908378,0.042244889,0.011487735,18300,0.0062000141,0.003167029
3837,0.019627208,2.7127284e-5,88400,0.06064821,0.13707976,0.18602103,0.32649469,0.28975618,0.043101437,0.009693495,39100,0.039164051,0.0032591915
3176,0.0251335,6.9466903e-4,45700,0.2442392,0.25811976,0.25155908,0.1938452,0.052236792,0.008317857,8.7307452e-4,23900,0.033815667,0.0074294205
7265,0.014573389,0,59300,0.13433078,0.20752579,0.31894571,0.25417316,0.08502458,0.0057604015,0.0016480128,26300,0.009580072,7.6049939e-4
2340,0.013661893,0.001484305,152000,0.025803708,0.044767044,0.10180618,0.1799393,0.64768386,0.35095957,0.083253548,51700,0.17163351,0.056850538
3303,0.025027391,3.8207677e-6,66100,0.11994018,0.1880558,0.24406874,0.30436948,0.14356571,0.035848871,0.0071931952,37900,0.039859947,0.0022695162
3242,0.021873826,0.0046390304,134400,0.041113149,0.063759454,0.10588012,0.17903905,0.61020833,0.27107131,0.063818529,78400,0.3742753,0.12759337
9748,0.0170296,3.8423186e-5,47900,0.24452606,0.23059273,0.22426392,0.1982515,0.10236586,0.012257671,0.0035564657,25000,0.0028528457,3.6526483e-4
21006,0.0066186441,8.6419983e-5,40200,0.28016749,0.30743748,0.22439033,0.13369836,0.054306261,0.015402258,0.0016206865,20100,0.0099662961,0.0011754918
30425,0.01351331,1.1516717e-4,46500,0.25930279,0.22096317,0.27490994,0.16180898,0.083014935,0.012964339,0.0036317981,20400,0.0039396947,4.2440783e-4
2526,0.018208114,0.0014461635,89700,0.051360957,0.12489415,0.20099777,0.28378326,0.33896393,0.10192162,0.022834662,47800,0.098548122,0.018974911
31007,0.0059657893,9.5840624e-6,92100,0.048945755,0.10061576,0.16961169,0.35729235,0.32353452,0.030255614,0.0015464931,35900,0.033667754,0.0039192517
3838,0.0064128581,0,95000,0.03072205,0.10085366,0.17404152,0.33599982,0.35838294,0.068896413,0.012602638,43300,0.048185837,0.012653999
3481,0.015280725,0,79100,0.094424881,0.14956883,0.19862038,0.25735521,0.30003074,0.082210466,0.013305694,36300,0.063350938,0.01076143
8081,0.0063473815,1.3967428e-5,50300,0.22251683,0.23234969,0.25444347,0.19990294,0.090787068,0.018304359,0.0047925059,19700,0.0079531325,4.1755493e-4
3839,0.010403308,0,101600,0.036779426,0.090390369,0.15242238,0.29606289,0.42434502,0.10749059,0.021702733,47500,0.085569322,0.010785884
34835,0.0060265618,0,97300,0.036046792,0.076653592,0.17955746,0.31665862,0.3910836,0.086692058,0.0091649778,38000,0.054697961,0.0069923559
3024,0.017887011,0.0018017193,118200,0.032713771,0.065086842,0.13811813,0.22673118,0.53735012,0.18254972,0.035472538,73400,0.30714098,0.086814828
3928,0.020936957,0,68000,0.10919309,0.18361907,0.25979316,0.29325175,0.15414283,0.031829525,0.003441497,36200,0.069736563,0.011967286
2914,0.012521857,8.0121077e-5,94000,0.057591319,0.10645448,0.16991085,0.30527252,0.36077085,0.07633201,0.011009105,42000,0.029991329,0.0025738648
5318,0.005654254,3.6164556e-6,63800,0.11952283,0.21266836,0.26205543,0.27541748,0.13033584,0.01840383,0.0036743737,26600,0.013054254,7.2447595e-4
1437,0.008010637,6.3719845e-4,133000,0.021016385,0.060633816,0.10091512,0.18843681,0.62899792,0.22411644,0.040084183,57700,0.1710826,0.033076569
2861,0.011292894,7.3290744e-6,64300,0.1240641,0.21536149,0.24182761,0.28793526,0.13081159,0.008233442,0.0014690951,28600,0.020852689,0.001127105
2685,0.01259689,1.4237879e-4,64200,0.12061559,0.19898008,0.2462576,0.23461571,0.19953109,0.035306986,0.0059913443,28800,0.024921997,0.0072633619
8308,0.011928402,7.5598466e-5,76500,0.087681137,0.14032085,0.23003294,0.31026056,0.23170453,0.010509158,5.0522102e-4,33000,0.026396807,0.0032396899
3025,0.0087931501,0,99500,0.030670013,0.073821887,0.17989478,0.30830991,0.40730336,0.10191631,0.018593667,37600,0.077591307,0.013912171
2599,0.01035414,2.8646682e-5,94300,0.094194345,0.12193993,0.16364361,0.24488769,0.37533441,0.092335589,0.017597042,35200,0.032858305,0.0081492811
2003,0.014953231,0,100300,0.054169897,0.10251924,0.15815777,0.25067794,0.43447506,0.13763911,0.028977057,45400,0.14099635,0.048013058
23328,0.01181031,8.9654903e-5,29300,0.42773962,0.33106402,0.16342795,0.050687097,0.027081355,0.0066486006,8.1679143e-4,16300,0.0012258566,0.0012258566
7283,0.016930938,1.1234633e-5,53400,0.19480759,0.23486999,0.25846767,0.20546924,0.10638555,0.0092462609,0.0025590705,27200,0.019566659,0.0045261797
5449,0.01114486,2.9861929e-5,57000,0.18055682,0.23129269,0.24860062,0.22826265,0.11128721,0.01395893,0.0028793239,24800,0.0097004371,3.7547722e-4
3995,0.010536547,0,40600,0.27657214,0.27204001,0.22811587,0.16201095,0.061260954,0.0052280114,1.3983625e-4,22300,0.008490772,5.5687013e-4
1850,0.009312517,7.9095754e-4,87700,0.035016622,0.11813613,0.22802544,0.31436551,0.30445635,0.06575834,0.0095960908,44200,0.08294645,0.020525599
20995,0.0098710451,0,56600,0.13151333,0.23422383,0.32472631,0.23876831,0.070768245,0.012743748,0.0020526177,29300,0.012261381,4.9010594e-4
1378,0.014561397,6.670641e-4,93300,0.05061036,0.10825457,0.16859604,0.31301624,0.3595227,0.043641295,0.0047099143,46600,0.059094794,0.0069740769
5763,0.0092809591,4.8058653e-5,33600,0.36186621,0.28114435,0.16398613,0.13049597,0.062507242,0.0028616632,0.00060393504000000005,17900,0.0026346294,0.0013514727
